"dok_data";"klientas";"suma";"turinys";"lesos_kodas";"lesos_pavadinimas";"pro_kodas";"pro_pavadinimas";"vf_kodas";"vf_pavadinimas";"eko_kodas";"eko_pavadinimas"
"2017-01-30";"Ðiauliø lengvosios atletikos ir sveikatingumo centras";"-700,00000000";"33";"33";"Ámokos uþ paslaugas ðvietimo, socialinës apsaugos ir kitose ástaigose";"07.01.05.01";"Skirti lëðø savivaldybës biudþetiniø ir vieðøjø sporto mokymo ástaigø veiklai uþtikrinti";"09.05.01.01.";"Neformalusis vaikø ðvietimas ";"1.4.2.1.5.2.";"Ámokos uþ iðlaikymà ðvietimo, socialinës apsaugos ir kitose ástaigose"
"2017-01-25";"Ðiauliø lengvosios atletikos ir sveikatingumo centras";"-200,00000000";"33";"33";"Ámokos uþ paslaugas ðvietimo, socialinës apsaugos ir kitose ástaigose";"07.01.05.01";"Skirti lëðø savivaldybës biudþetiniø ir vieðøjø sporto mokymo ástaigø veiklai uþtikrinti";"09.05.01.01.";"Neformalusis vaikø ðvietimas ";"1.4.2.1.5.2.";"Ámokos uþ iðlaikymà ðvietimo, socialinës apsaugos ir kitose ástaigose"
"2017-01-12";"Ðiauliø lengvosios atletikos ir sveikatingumo centras";"-500,00000000";"33";"33";"Ámokos uþ paslaugas ðvietimo, socialinës apsaugos ir kitose ástaigose";"07.01.05.01";"Skirti lëðø savivaldybës biudþetiniø ir vieðøjø sporto mokymo ástaigø veiklai uþtikrinti";"09.05.01.01.";"Neformalusis vaikø ðvietimas ";"1.4.2.1.5.2.";"Ámokos uþ iðlaikymà ðvietimo, socialinës apsaugos ir kitose ástaigose"
"2017-01-09";"Ðiauliø lengvosios atletikos ir sveikatingumo centras";"-300,00000000";"33";"33";"Ámokos uþ paslaugas ðvietimo, socialinës apsaugos ir kitose ástaigose";"07.01.05.01";"Skirti lëðø savivaldybës biudþetiniø ir vieðøjø sporto mokymo ástaigø veiklai uþtikrinti";"09.05.01.01.";"Neformalusis vaikø ðvietimas ";"1.4.2.1.5.2.";"Ámokos uþ iðlaikymà ðvietimo, socialinës apsaugos ir kitose ástaigose"
"2017-01-02";"Ðiauliø lengvosios atletikos ir sveikatingumo centras";"-500,00000000";"33";"33";"Ámokos uþ paslaugas ðvietimo, socialinës apsaugos ir kitose ástaigose";"07.01.05.01";"Skirti lëðø savivaldybës biudþetiniø ir vieðøjø sporto mokymo ástaigø veiklai uþtikrinti";"09.05.01.01.";"Neformalusis vaikø ðvietimas ";"1.4.2.1.5.2.";"Ámokos uþ iðlaikymà ðvietimo, socialinës apsaugos ir kitose ástaigose"
"2017-01-20";"Ðiauliø futbolo akademija ";"-800,00000000";"33";"33";"Ámokos uþ paslaugas ðvietimo, socialinës apsaugos ir kitose ástaigose";"07.01.05.01";"Skirti lëðø savivaldybës biudþetiniø ir vieðøjø sporto mokymo ástaigø veiklai uþtikrinti";"09.05.01.01.";"Neformalusis vaikø ðvietimas ";"1.4.2.1.5.2.";"Ámokos uþ iðlaikymà ðvietimo, socialinës apsaugos ir kitose ástaigose"
"2017-01-13";"Ðiauliø futbolo akademija ";"-500,00000000";"33";"33";"Ámokos uþ paslaugas ðvietimo, socialinës apsaugos ir kitose ástaigose";"07.01.05.01";"Skirti lëðø savivaldybës biudþetiniø ir vieðøjø sporto mokymo ástaigø veiklai uþtikrinti";"09.05.01.01.";"Neformalusis vaikø ðvietimas ";"1.4.2.1.5.2.";"Ámokos uþ iðlaikymà ðvietimo, socialinës apsaugos ir kitose ástaigose"
"2017-01-10";"Ðiauliø futbolo akademija ";"-700,00000000";"33";"33";"Ámokos uþ paslaugas ðvietimo, socialinës apsaugos ir kitose ástaigose";"07.01.05.01";"Skirti lëðø savivaldybës biudþetiniø ir vieðøjø sporto mokymo ástaigø veiklai uþtikrinti";"09.05.01.01.";"Neformalusis vaikø ðvietimas ";"1.4.2.1.5.2.";"Ámokos uþ iðlaikymà ðvietimo, socialinës apsaugos ir kitose ástaigose"
"2017-01-02";"Ðiauliø futbolo akademija ";"-124,00000000";"33";"33";"Ámokos uþ paslaugas ðvietimo, socialinës apsaugos ir kitose ástaigose";"07.01.05.01";"Skirti lëðø savivaldybës biudþetiniø ir vieðøjø sporto mokymo ástaigø veiklai uþtikrinti";"09.05.01.01.";"Neformalusis vaikø ðvietimas ";"1.4.2.1.5.2.";"Ámokos uþ iðlaikymà ðvietimo, socialinës apsaugos ir kitose ástaigose"
"2017-01-23";"Ðiauliø Teniso mokykla";"-822,00000000";"33";"33";"Ámokos uþ paslaugas ðvietimo, socialinës apsaugos ir kitose ástaigose";"07.01.05.01";"Skirti lëðø savivaldybës biudþetiniø ir vieðøjø sporto mokymo ástaigø veiklai uþtikrinti";"09.05.01.01.";"Neformalusis vaikø ðvietimas ";"1.4.2.1.5.2.";"Ámokos uþ iðlaikymà ðvietimo, socialinës apsaugos ir kitose ástaigose"
"2017-01-17";"Ðiauliø Teniso mokykla";"-165,00000000";"33";"33";"Ámokos uþ paslaugas ðvietimo, socialinës apsaugos ir kitose ástaigose";"07.01.05.01";"Skirti lëðø savivaldybës biudþetiniø ir vieðøjø sporto mokymo ástaigø veiklai uþtikrinti";"09.05.01.01.";"Neformalusis vaikø ðvietimas ";"1.4.2.1.5.2.";"Ámokos uþ iðlaikymà ðvietimo, socialinës apsaugos ir kitose ástaigose"
"2017-01-11";"Ðiauliø Teniso mokykla";"-673,00000000";"33";"33";"Ámokos uþ paslaugas ðvietimo, socialinës apsaugos ir kitose ástaigose";"07.01.05.01";"Skirti lëðø savivaldybës biudþetiniø ir vieðøjø sporto mokymo ástaigø veiklai uþtikrinti";"09.05.01.01.";"Neformalusis vaikø ðvietimas ";"1.4.2.1.5.2.";"Ámokos uþ iðlaikymà ðvietimo, socialinës apsaugos ir kitose ástaigose"
"2017-01-11";"Ðiauliø Teniso mokykla";"-780,08000000";"33";"33";"Ámokos uþ paslaugas ðvietimo, socialinës apsaugos ir kitose ástaigose";"07.01.05.01";"Skirti lëðø savivaldybës biudþetiniø ir vieðøjø sporto mokymo ástaigø veiklai uþtikrinti";"09.05.01.01.";"Neformalusis vaikø ðvietimas ";"1.4.2.1.5.2.";"Ámokos uþ iðlaikymà ðvietimo, socialinës apsaugos ir kitose ástaigose"
"2017-01-31";"Sporto mokykla Atþalynas";"-524,00000000";"33";"33";"Ámokos uþ paslaugas ðvietimo, socialinës apsaugos ir kitose ástaigose";"07.01.05.01";"Skirti lëðø savivaldybës biudþetiniø ir vieðøjø sporto mokymo ástaigø veiklai uþtikrinti";"09.05.01.01.";"Neformalusis vaikø ðvietimas ";"1.4.2.1.5.2.";"Ámokos uþ iðlaikymà ðvietimo, socialinës apsaugos ir kitose ástaigose"
"2017-01-25";"Sporto mokykla Atþalynas";"-479,00000000";"33";"33";"Ámokos uþ paslaugas ðvietimo, socialinës apsaugos ir kitose ástaigose";"07.01.05.01";"Skirti lëðø savivaldybës biudþetiniø ir vieðøjø sporto mokymo ástaigø veiklai uþtikrinti";"09.05.01.01.";"Neformalusis vaikø ðvietimas ";"1.4.2.1.5.2.";"Ámokos uþ iðlaikymà ðvietimo, socialinës apsaugos ir kitose ástaigose"
"2017-01-19";"Sporto mokykla Atþalynas";"-417,00000000";"33";"33";"Ámokos uþ paslaugas ðvietimo, socialinës apsaugos ir kitose ástaigose";"07.01.05.01";"Skirti lëðø savivaldybës biudþetiniø ir vieðøjø sporto mokymo ástaigø veiklai uþtikrinti";"09.05.01.01.";"Neformalusis vaikø ðvietimas ";"1.4.2.1.5.2.";"Ámokos uþ iðlaikymà ðvietimo, socialinës apsaugos ir kitose ástaigose"
"2017-01-12";"Ðiauliø miesto savivaldybës globos namai";"-20000,00000000";"33";"33";"Ámokos uþ paslaugas ðvietimo, socialinës apsaugos ir kitose ástaigose";"10.01.02.05";"Globos namai su padaliniu ''Savarankiðko gyvenimo namai''";"10.02.01.02.";"Seneliø globos namai (pensionai)";"1.4.2.1.5.2.";"Ámokos uþ iðlaikymà ðvietimo, socialinës apsaugos ir kitose ástaigose"
"2017-01-26";"Ðiauliø miesto savivaldybës administracijos socialiniø reikalø departamento socialiniø paslaugø skyrius";"-6845,94000000";"33";"33";"Ámokos uþ paslaugas ðvietimo, socialinës apsaugos ir kitose ástaigose";"10.01.01.03.02";"Specialioji programa					";"10.02.01.40.";"Kitos socialinës paramos iðmokos";"1.4.2.1.5.2.";"Ámokos uþ iðlaikymà ðvietimo, socialinës apsaugos ir kitose ástaigose"
"2017-01-30";"Ðiauliø moksleiviø namai";"-3640,00000000";"33";"33";"Ámokos uþ paslaugas ðvietimo, socialinës apsaugos ir kitose ástaigose";"08.04.01.01.01";"Programø neformaliojo vaikø ðvietimo mokyklose vykdymas";"09.05.01.01.";"Neformalusis vaikø ðvietimas ";"1.4.2.1.5.2.";"Ámokos uþ iðlaikymà ðvietimo, socialinës apsaugos ir kitose ástaigose"
"2017-01-30";"Ðiauliø „Dagilëlio“ dainavimo mokykla";"-1210,00000000";"33";"33";"Ámokos uþ paslaugas ðvietimo, socialinës apsaugos ir kitose ástaigose";"08.04.01.01.01";"Programø neformaliojo vaikø ðvietimo mokyklose vykdymas";"09.05.01.01.";"Neformalusis vaikø ðvietimas ";"1.4.2.1.5.2.";"Ámokos uþ iðlaikymà ðvietimo, socialinës apsaugos ir kitose ástaigose"
"2017-01-13";"Ðiauliø „Dagilëlio“ dainavimo mokykla";"-299,00000000";"33";"33";"Ámokos uþ paslaugas ðvietimo, socialinës apsaugos ir kitose ástaigose";"08.04.01.01.01";"Programø neformaliojo vaikø ðvietimo mokyklose vykdymas";"09.05.01.01.";"Neformalusis vaikø ðvietimas ";"1.4.2.1.5.2.";"Ámokos uþ iðlaikymà ðvietimo, socialinës apsaugos ir kitose ástaigose"
"2017-01-05";"Ðiauliø „Dagilëlio“ dainavimo mokykla";"-636,00000000";"33";"33";"Ámokos uþ paslaugas ðvietimo, socialinës apsaugos ir kitose ástaigose";"08.04.01.01.01";"Programø neformaliojo vaikø ðvietimo mokyklose vykdymas";"09.05.01.01.";"Neformalusis vaikø ðvietimas ";"1.4.2.1.5.2.";"Ámokos uþ iðlaikymà ðvietimo, socialinës apsaugos ir kitose ástaigose"
"2017-01-31";"Ðiauliø jaunøjø gamtininkø centras";"-93,00000000";"33";"33";"Ámokos uþ paslaugas ðvietimo, socialinës apsaugos ir kitose ástaigose";"08.04.01.01.01";"Programø neformaliojo vaikø ðvietimo mokyklose vykdymas";"09.05.01.01.";"Neformalusis vaikø ðvietimas ";"1.4.2.1.5.2.";"Ámokos uþ iðlaikymà ðvietimo, socialinës apsaugos ir kitose ástaigose"
"2017-01-27";"Ðiauliø jaunøjø gamtininkø centras";"-1892,00000000";"33";"33";"Ámokos uþ paslaugas ðvietimo, socialinës apsaugos ir kitose ástaigose";"08.04.01.01.01";"Programø neformaliojo vaikø ðvietimo mokyklose vykdymas";"09.05.01.01.";"Neformalusis vaikø ðvietimas ";"1.4.2.1.5.2.";"Ámokos uþ iðlaikymà ðvietimo, socialinës apsaugos ir kitose ástaigose"
"2017-01-30";"Ðiauliø Dainø muzikos mokykla";"-3309,00000000";"33";"33";"Ámokos uþ paslaugas ðvietimo, socialinës apsaugos ir kitose ástaigose";"08.04.01.01.01";"Programø neformaliojo vaikø ðvietimo mokyklose vykdymas";"09.05.01.01.";"Neformalusis vaikø ðvietimas ";"1.4.2.1.5.2.";"Ámokos uþ iðlaikymà ðvietimo, socialinës apsaugos ir kitose ástaigose"
"2017-01-20";"Ðiauliø Dainø muzikos mokykla";"-2830,93000000";"33";"33";"Ámokos uþ paslaugas ðvietimo, socialinës apsaugos ir kitose ástaigose";"08.04.01.01.01";"Programø neformaliojo vaikø ðvietimo mokyklose vykdymas";"09.05.01.01.";"Neformalusis vaikø ðvietimas ";"1.4.2.1.5.2.";"Ámokos uþ iðlaikymà ðvietimo, socialinës apsaugos ir kitose ástaigose"
"2017-01-12";"Ðiauliø Dainø muzikos mokykla";"-1174,00000000";"33";"33";"Ámokos uþ paslaugas ðvietimo, socialinës apsaugos ir kitose ástaigose";"08.04.01.01.01";"Programø neformaliojo vaikø ðvietimo mokyklose vykdymas";"09.05.01.01.";"Neformalusis vaikø ðvietimas ";"1.4.2.1.5.2.";"Ámokos uþ iðlaikymà ðvietimo, socialinës apsaugos ir kitose ástaigose"
"2017-01-05";"Ðiauliø Dainø muzikos mokykla";"-3355,07000000";"33";"33";"Ámokos uþ paslaugas ðvietimo, socialinës apsaugos ir kitose ástaigose";"08.04.01.01.01";"Programø neformaliojo vaikø ðvietimo mokyklose vykdymas";"09.05.01.01.";"Neformalusis vaikø ðvietimas ";"1.4.2.1.5.2.";"Ámokos uþ iðlaikymà ðvietimo, socialinës apsaugos ir kitose ástaigose"
"2017-01-24";"Ðiauliø Dailës mokykla";"-3000,00000000";"33";"33";"Ámokos uþ paslaugas ðvietimo, socialinës apsaugos ir kitose ástaigose";"08.04.01.01.01";"Programø neformaliojo vaikø ðvietimo mokyklose vykdymas";"09.05.01.01.";"Neformalusis vaikø ðvietimas ";"1.4.2.1.5.2.";"Ámokos uþ iðlaikymà ðvietimo, socialinës apsaugos ir kitose ástaigose"
"2017-01-04";"Ðiauliø Dailës mokykla";"-520,00000000";"33";"33";"Ámokos uþ paslaugas ðvietimo, socialinës apsaugos ir kitose ástaigose";"08.04.01.01.01";"Programø neformaliojo vaikø ðvietimo mokyklose vykdymas";"09.05.01.01.";"Neformalusis vaikø ðvietimas ";"1.4.2.1.5.2.";"Ámokos uþ iðlaikymà ðvietimo, socialinës apsaugos ir kitose ástaigose"
"2017-01-27";"Ðiauliø 1-oji muzikos mokykla";"-612,00000000";"33";"33";"Ámokos uþ paslaugas ðvietimo, socialinës apsaugos ir kitose ástaigose";"08.04.01.01.01";"Programø neformaliojo vaikø ðvietimo mokyklose vykdymas";"09.05.01.01.";"Neformalusis vaikø ðvietimas ";"1.4.2.1.5.2.";"Ámokos uþ iðlaikymà ðvietimo, socialinës apsaugos ir kitose ástaigose"
"2017-01-23";"Ðiauliø 1-oji muzikos mokykla";"-1372,88000000";"33";"33";"Ámokos uþ paslaugas ðvietimo, socialinës apsaugos ir kitose ástaigose";"08.04.01.01.01";"Programø neformaliojo vaikø ðvietimo mokyklose vykdymas";"09.05.01.01.";"Neformalusis vaikø ðvietimas ";"1.4.2.1.5.2.";"Ámokos uþ iðlaikymà ðvietimo, socialinës apsaugos ir kitose ástaigose"
"2017-01-18";"Ðiauliø 1-oji muzikos mokykla";"-1176,07000000";"33";"33";"Ámokos uþ paslaugas ðvietimo, socialinës apsaugos ir kitose ástaigose";"08.04.01.01.01";"Programø neformaliojo vaikø ðvietimo mokyklose vykdymas";"09.05.01.01.";"Neformalusis vaikø ðvietimas ";"1.4.2.1.5.2.";"Ámokos uþ iðlaikymà ðvietimo, socialinës apsaugos ir kitose ástaigose"
"2017-01-13";"Ðiauliø 1-oji muzikos mokykla";"-507,78000000";"33";"33";"Ámokos uþ paslaugas ðvietimo, socialinës apsaugos ir kitose ástaigose";"08.04.01.01.01";"Programø neformaliojo vaikø ðvietimo mokyklose vykdymas";"09.05.01.01.";"Neformalusis vaikø ðvietimas ";"1.4.2.1.5.2.";"Ámokos uþ iðlaikymà ðvietimo, socialinës apsaugos ir kitose ástaigose"
"2017-01-11";"Ðiauliø 1-oji muzikos mokykla";"-386,00000000";"33";"33";"Ámokos uþ paslaugas ðvietimo, socialinës apsaugos ir kitose ástaigose";"08.04.01.01.01";"Programø neformaliojo vaikø ðvietimo mokyklose vykdymas";"09.05.01.01.";"Neformalusis vaikø ðvietimas ";"1.4.2.1.5.2.";"Ámokos uþ iðlaikymà ðvietimo, socialinës apsaugos ir kitose ástaigose"
"2017-01-09";"Ðiauliø 1-oji muzikos mokykla";"-960,41000000";"33";"33";"Ámokos uþ paslaugas ðvietimo, socialinës apsaugos ir kitose ástaigose";"08.04.01.01.01";"Programø neformaliojo vaikø ðvietimo mokyklose vykdymas";"09.05.01.01.";"Neformalusis vaikø ðvietimas ";"1.4.2.1.5.2.";"Ámokos uþ iðlaikymà ðvietimo, socialinës apsaugos ir kitose ástaigose"
"2017-01-04";"Ðiauliø 1-oji muzikos mokykla";"-452,00000000";"33";"33";"Ámokos uþ paslaugas ðvietimo, socialinës apsaugos ir kitose ástaigose";"08.04.01.01.01";"Programø neformaliojo vaikø ðvietimo mokyklose vykdymas";"09.05.01.01.";"Neformalusis vaikø ðvietimas ";"1.4.2.1.5.2.";"Ámokos uþ iðlaikymà ðvietimo, socialinës apsaugos ir kitose ástaigose"
"2017-01-02";"Ðiauliø 1-oji muzikos mokykla";"-795,00000000";"33";"33";"Ámokos uþ paslaugas ðvietimo, socialinës apsaugos ir kitose ástaigose";"08.04.01.01.01";"Programø neformaliojo vaikø ðvietimo mokyklose vykdymas";"09.05.01.01.";"Neformalusis vaikø ðvietimas ";"1.4.2.1.5.2.";"Ámokos uþ iðlaikymà ðvietimo, socialinës apsaugos ir kitose ástaigose"
"2017-01-23";"Ðiauliø jaunøjø technikø centras";"-1004,00000000";"33";"33";"Ámokos uþ paslaugas ðvietimo, socialinës apsaugos ir kitose ástaigose";"08.04.01.01.01";"Programø neformaliojo vaikø ðvietimo mokyklose vykdymas";"09.05.01.01.";"Neformalusis vaikø ðvietimas ";"1.4.2.1.5.2.";"Ámokos uþ iðlaikymà ðvietimo, socialinës apsaugos ir kitose ástaigose"
"2017-01-30";"Ðiauliø sanatorinis lopðelis-darþelis „Puðelë“ ";"-200,00000000";"33";"33";"Ámokos uþ paslaugas ðvietimo, socialinës apsaugos ir kitose ástaigose";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"1.4.2.1.5.2.";"Ámokos uþ iðlaikymà ðvietimo, socialinës apsaugos ir kitose ástaigose"
"2017-01-27";"Ðiauliø sanatorinis lopðelis-darþelis „Puðelë“ ";"-1000,00000000";"33";"33";"Ámokos uþ paslaugas ðvietimo, socialinës apsaugos ir kitose ástaigose";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"1.4.2.1.5.2.";"Ámokos uþ iðlaikymà ðvietimo, socialinës apsaugos ir kitose ástaigose"
"2017-01-18";"Ðiauliø sanatorinis lopðelis-darþelis „Puðelë“ ";"-2600,00000000";"33";"33";"Ámokos uþ paslaugas ðvietimo, socialinës apsaugos ir kitose ástaigose";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"1.4.2.1.5.2.";"Ámokos uþ iðlaikymà ðvietimo, socialinës apsaugos ir kitose ástaigose"
"2017-01-31";"Ðiauliø Petro Aviþonio regos centras";"-805,79000000";"33";"33";"Ámokos uþ paslaugas ðvietimo, socialinës apsaugos ir kitose ástaigose";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"1.4.2.1.5.2.";"Ámokos uþ iðlaikymà ðvietimo, socialinës apsaugos ir kitose ástaigose"
"2017-01-31";"Ðiauliø Petro Aviþonio regos centras";"-113,96000000";"33";"33";"Ámokos uþ paslaugas ðvietimo, socialinës apsaugos ir kitose ástaigose";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"1.4.2.1.5.2.";"Ámokos uþ iðlaikymà ðvietimo, socialinës apsaugos ir kitose ástaigose"
"2017-01-27";"Ðiauliø Petro Aviþonio regos centras";"-747,39000000";"33";"33";"Ámokos uþ paslaugas ðvietimo, socialinës apsaugos ir kitose ástaigose";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"1.4.2.1.5.2.";"Ámokos uþ iðlaikymà ðvietimo, socialinës apsaugos ir kitose ástaigose"
"2017-01-19";"Ðiauliø Petro Aviþonio regos centras";"-320,72000000";"33";"33";"Ámokos uþ paslaugas ðvietimo, socialinës apsaugos ir kitose ástaigose";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"1.4.2.1.5.2.";"Ámokos uþ iðlaikymà ðvietimo, socialinës apsaugos ir kitose ástaigose"
"2017-01-18";"Ðiauliø Petro Aviþonio regos centras";"-655,13000000";"33";"33";"Ámokos uþ paslaugas ðvietimo, socialinës apsaugos ir kitose ástaigose";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"1.4.2.1.5.2.";"Ámokos uþ iðlaikymà ðvietimo, socialinës apsaugos ir kitose ástaigose"
"2017-01-12";"Ðiauliø Petro Aviþonio regos centras";"-872,28000000";"33";"33";"Ámokos uþ paslaugas ðvietimo, socialinës apsaugos ir kitose ástaigose";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"1.4.2.1.5.2.";"Ámokos uþ iðlaikymà ðvietimo, socialinës apsaugos ir kitose ástaigose"
"2017-01-10";"Ðiauliø Petro Aviþonio regos centras";"-502,33000000";"33";"33";"Ámokos uþ paslaugas ðvietimo, socialinës apsaugos ir kitose ástaigose";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"1.4.2.1.5.2.";"Ámokos uþ iðlaikymà ðvietimo, socialinës apsaugos ir kitose ástaigose"
"2017-01-05";"Ðiauliø Petro Aviþonio regos centras";"-506,36000000";"33";"33";"Ámokos uþ paslaugas ðvietimo, socialinës apsaugos ir kitose ástaigose";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"1.4.2.1.5.2.";"Ámokos uþ iðlaikymà ðvietimo, socialinës apsaugos ir kitose ástaigose"
"2017-01-31";"Ðiauliø lopðelis-darþelis Gluosnis";"-600,00000000";"33";"33";"Ámokos uþ paslaugas ðvietimo, socialinës apsaugos ir kitose ástaigose";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"1.4.2.1.5.2.";"Ámokos uþ iðlaikymà ðvietimo, socialinës apsaugos ir kitose ástaigose"
"2017-01-27";"Ðiauliø lopðelis-darþelis Gluosnis";"-1000,00000000";"33";"33";"Ámokos uþ paslaugas ðvietimo, socialinës apsaugos ir kitose ástaigose";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"1.4.2.1.5.2.";"Ámokos uþ iðlaikymà ðvietimo, socialinës apsaugos ir kitose ástaigose"
"2017-01-24";"Ðiauliø lopðelis-darþelis Gluosnis";"-1400,00000000";"33";"33";"Ámokos uþ paslaugas ðvietimo, socialinës apsaugos ir kitose ástaigose";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"1.4.2.1.5.2.";"Ámokos uþ iðlaikymà ðvietimo, socialinës apsaugos ir kitose ástaigose"
"2017-01-17";"Ðiauliø lopðelis-darþelis Gluosnis";"-1730,00000000";"33";"33";"Ámokos uþ paslaugas ðvietimo, socialinës apsaugos ir kitose ástaigose";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"1.4.2.1.5.2.";"Ámokos uþ iðlaikymà ðvietimo, socialinës apsaugos ir kitose ástaigose"
"2017-01-12";"Ðiauliø lopðelis-darþelis Gluosnis";"-1400,00000000";"33";"33";"Ámokos uþ paslaugas ðvietimo, socialinës apsaugos ir kitose ástaigose";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"1.4.2.1.5.2.";"Ámokos uþ iðlaikymà ðvietimo, socialinës apsaugos ir kitose ástaigose"
"2017-01-04";"Ðiauliø lopðelis-darþelis Gluosnis";"-1190,00000000";"33";"33";"Ámokos uþ paslaugas ðvietimo, socialinës apsaugos ir kitose ástaigose";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"1.4.2.1.5.2.";"Ámokos uþ iðlaikymà ðvietimo, socialinës apsaugos ir kitose ástaigose"
"2017-01-31";"Ðiauliø lopðelis-darþelis „Þiogelis“ ";"-1000,00000000";"33";"33";"Ámokos uþ paslaugas ðvietimo, socialinës apsaugos ir kitose ástaigose";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"1.4.2.1.5.2.";"Ámokos uþ iðlaikymà ðvietimo, socialinës apsaugos ir kitose ástaigose"
"2017-01-27";"Ðiauliø lopðelis-darþelis „Þiogelis“ ";"-700,00000000";"33";"33";"Ámokos uþ paslaugas ðvietimo, socialinës apsaugos ir kitose ástaigose";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"1.4.2.1.5.2.";"Ámokos uþ iðlaikymà ðvietimo, socialinës apsaugos ir kitose ástaigose"
"2017-01-26";"Ðiauliø lopðelis-darþelis „Þiogelis“ ";"-600,00000000";"33";"33";"Ámokos uþ paslaugas ðvietimo, socialinës apsaugos ir kitose ástaigose";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"1.4.2.1.5.2.";"Ámokos uþ iðlaikymà ðvietimo, socialinës apsaugos ir kitose ástaigose"
"2017-01-24";"Ðiauliø lopðelis-darþelis „Þiogelis“ ";"-400,00000000";"33";"33";"Ámokos uþ paslaugas ðvietimo, socialinës apsaugos ir kitose ástaigose";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"1.4.2.1.5.2.";"Ámokos uþ iðlaikymà ðvietimo, socialinës apsaugos ir kitose ástaigose"
"2017-01-23";"Ðiauliø lopðelis-darþelis „Þiogelis“ ";"-800,00000000";"33";"33";"Ámokos uþ paslaugas ðvietimo, socialinës apsaugos ir kitose ástaigose";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"1.4.2.1.5.2.";"Ámokos uþ iðlaikymà ðvietimo, socialinës apsaugos ir kitose ástaigose"
