"dok_data";"klientas";"suma";"turinys";"lesos_kodas";"lesos_pavadinimas";"pro_kodas";"pro_pavadinimas";"vf_kodas";"vf_pavadinimas";"eko_kodas";"eko_pavadinimas"
"2017-01-26";"Ðiauliø lopðelis-darþelis „Dainelë“ ";"2400,00000000";"Pagal paraiðkà Nr. PUG-4, data 2017-01-04, suma 141 - 10400.00";"141";"Mokinio krepðelis";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
"2017-02-09";"Ðiauliø lopðelis-darþelis „Coliukë“ ";"400,00000000";"Pagal paraiðkà Nr. 17-02 PUK, data 2017-02-03, suma 141 - 1700.00";"141";"Mokinio krepðelis";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.02.01.";"Mokyklos, priskiriamos pradinës mokyklos tipui, kitos mokyklos, vykdanèios prieðmokyklinio ugdymo programà ";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
"2017-01-05";"Ðiauliø lopðelis-darþelis „Coliukë“ ";"400,00000000";"Pagal paraiðkà Nr. 17-1 PUK, data 2017-01-02, suma 141 - 1700.00";"141";"Mokinio krepðelis";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.02.01.";"Mokyklos, priskiriamos pradinës mokyklos tipui, kitos mokyklos, vykdanèios prieðmokyklinio ugdymo programà ";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
"2017-02-09";"Ðiauliø lopðelis-darþelis „Coliukë“ ";"1600,00000000";"Pagal paraiðkà Nr. 17-02 IUK, data 2017-02-03, suma 141 - 6800.00";"141";"Mokinio krepðelis";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
"2017-01-05";"Ðiauliø lopðelis-darþelis „Coliukë“ ";"1500,00000000";"Pagal paraiðkà Nr. 17-1 IUK, data 2017-01-02, suma 141 - 6500.00";"141";"Mokinio krepðelis";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
"2017-02-09";"Ðiauliø lopðelis-darþelis „Berþelis“";"400,00000000";"Pagal paraiðkà Nr. 9-PK, data 2017-02-01, suma 141 - 1600.00";"141";"Mokinio krepðelis";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.02.01.";"Mokyklos, priskiriamos pradinës mokyklos tipui, kitos mokyklos, vykdanèios prieðmokyklinio ugdymo programà ";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
"2017-01-10";"Ðiauliø lopðelis-darþelis „Berþelis“";"300,00000000";"Pagal paraiðkà Nr. 3-PK, data 2017-01-02, suma 141 - 1500.00";"141";"Mokinio krepðelis";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.02.01.";"Mokyklos, priskiriamos pradinës mokyklos tipui, kitos mokyklos, vykdanèios prieðmokyklinio ugdymo programà ";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
"2017-02-09";"Ðiauliø lopðelis-darþelis „Berþelis“";"1500,00000000";"Pagal paraiðkà Nr. 8-IK, data 2017-02-01, suma 141 - 6500.00";"141";"Mokinio krepðelis";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
"2017-01-10";"Ðiauliø lopðelis-darþelis „Berþelis“";"1500,00000000";"Pagal paraiðkà Nr. 2-IK, data 2017-01-02, suma 141 - 6300.00";"141";"Mokinio krepðelis";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
"2017-01-10";"Ðiauliø lopðelis-darþelis „Bangelë“";"300,00000000";"Pagal paraiðkà Nr. 2017 01-1 PUK, data 2017-01-02, suma 141 - 600.00";"141";"Mokinio krepðelis";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.02.01.";"Mokyklos, priskiriamos pradinës mokyklos tipui, kitos mokyklos, vykdanèios prieðmokyklinio ugdymo programà ";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
"2017-02-09";"Ðiauliø lopðelis-darþelis „Bangelë“";"2000,00000000";"Pagal paraiðkà Nr. 2018 02-1 IUK, data 2017-02-06, suma 141 - 7000.00";"141";"Mokinio krepðelis";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
"2017-01-10";"Ðiauliø lopðelis-darþelis „Bangelë“";"1000,00000000";"Pagal paraiðkà Nr. 2017 01-1 IUK, data 2017-01-02, suma 141 - 3000.00";"141";"Mokinio krepðelis";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
"2017-02-09";"Ðiauliø lopðelis-darþelis „Àþuoliukas“";"300,00000000";"Pagal paraiðkà Nr. K-02, data 2017-02-01, suma 141 - 5800.00";"141";"Mokinio krepðelis";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.02.01.";"Mokyklos, priskiriamos pradinës mokyklos tipui, kitos mokyklos, vykdanèios prieðmokyklinio ugdymo programà ";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
"2017-02-09";"Ðiauliø lopðelis-darþelis „Auksinis raktelis“";"300,00000000";"Pagal paraiðkà Nr. PU-3, data 2017-02-02, suma 141 - 400.00";"141";"Mokinio krepðelis";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.02.01.";"Mokyklos, priskiriamos pradinës mokyklos tipui, kitos mokyklos, vykdanèios prieðmokyklinio ugdymo programà ";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
"2017-02-09";"Ðiauliø lopðelis-darþelis „Auksinis raktelis“";"2000,00000000";"Pagal paraiðkà Nr. IU-3, data 2017-02-02, suma 141 - 2600.00";"141";"Mokinio krepðelis";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
"2017-02-09";"Ðiauliø logopedinis lopðelis-darþelis ";"1400,00000000";"Pagal paraiðkà Nr. PU-3, data 2017-02-01, suma 141 - 5800.00";"141";"Mokinio krepðelis";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.02.01.";"Mokyklos, priskiriamos pradinës mokyklos tipui, kitos mokyklos, vykdanèios prieðmokyklinio ugdymo programà ";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
"2017-01-10";"Ðiauliø logopedinis lopðelis-darþelis ";"1300,00000000";"Pagal paraiðkà Nr. KP-2, data 2017-01-02, suma 141 - 5700.00";"141";"Mokinio krepðelis";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.02.01.";"Mokyklos, priskiriamos pradinës mokyklos tipui, kitos mokyklos, vykdanèios prieðmokyklinio ugdymo programà ";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
"2017-02-09";"Ðiauliø logopedinis lopðelis-darþelis ";"1800,00000000";"Pagal paraiðkà Nr. IU-2, data 2017-02-01, suma 141 - 7700.00";"141";"Mokinio krepðelis";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
"2017-01-10";"Ðiauliø logopedinis lopðelis-darþelis ";"1800,00000000";"Pagal paraiðkà Nr. KIU-1, data 2017-01-02, suma 141 - 7700.00";"141";"Mokinio krepðelis";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
"2017-02-09";"Ðiauliø sanatorinis lopðelis-darþelis „Puðelë“ ";"2800,00000000";"Pagal paraiðkà Nr. 7 SB, data 2017-02-01, suma 151 - 14500.00";"151";"Savivaldybës biudþeto";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
"2017-01-26";"Ðiauliø sanatorinis lopðelis-darþelis „Puðelë“ ";"2700,00000000";"Pagal paraiðkà Nr. 3 SB, data 2017-01-02, suma 151 - 12100.00";"151";"Savivaldybës biudþeto";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
"2017-02-13";"Ðiauliø Petro Aviþonio regos centras";"5500,00000000";"Pagal paraiðkà Nr. 8  (151), data 2017-02-01, suma 151 - 19400.00";"151";"Savivaldybës biudþeto";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
"2017-01-26";"Ðiauliø Petro Aviþonio regos centras";"5400,00000000";"Pagal paraiðkà Nr. 2 (151), data 2017-01-02, suma 151 - 19900.00";"151";"Savivaldybës biudþeto";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
"2017-02-09";"Ðiauliø lopðelis-darþelis „Þiogelis“ ";"3600,00000000";"Pagal paraiðkà Nr. SB-2-1, data 2017-02-03, suma 151 - 18900.00";"151";"Savivaldybës biudþeto";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
"2017-02-09";"Ðiauliø lopðelis-darþelis „Þilvitis“ ";"2800,00000000";"Pagal paraiðkà Nr. B-2, data 2017-02-01, suma 151 - 14600.00";"151";"Savivaldybës biudþeto";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
"2017-01-05";"Ðiauliø lopðelis-darþelis „Þilvitis“ ";"2700,00000000";"Pagal paraiðkà Nr. B-1, data 2017-01-02, suma 151 - 11600.00";"151";"Savivaldybës biudþeto";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
"2017-02-24";"Ðiauliø lopðelis-darþelis „Þibutë“ ";"2800,00000000";"Pagal paraiðkà Nr. B/2017/0223, data 2017-02-23, suma 151 - 11500.00";"151";"Savivaldybës biudþeto";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
"2017-01-05";"Ðiauliø lopðelis-darþelis „Þibutë“ ";"2800,00000000";"Pagal paraiðkà Nr. B-201701, data 2017-01-04, suma 151 - 11800.00";"151";"Savivaldybës biudþeto";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
"2017-02-09";"Ðiauliø lopðelis-darþelis „Þiburëlis“ ";"3200,00000000";"Pagal paraiðkà Nr. B 6, data 2017-02-02, suma 151 - 10500.00";"151";"Savivaldybës biudþeto";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
"2017-02-13";"Ðiauliø lopðelis-darþelis „Varpelis“ ";"3400,00000000";"Pagal paraiðkà Nr. B-16, data 2017-02-01, suma 151 - 15800.00";"151";"Savivaldybës biudþeto";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
"2017-02-09";"Ðiauliø lopðelis-darþelis „Varpelis“ ";"200,00000000";"Pagal paraiðkà Nr. B-15, data 2017-02-01, suma 151 - 2900.00";"151";"Savivaldybës biudþeto";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
"2017-01-26";"Ðiauliø lopðelis-darþelis „Varpelis“ ";"3600,00000000";"Pagal paraiðkà Nr. B-2, data 2017-01-02, suma 151 - 13300.00";"151";"Savivaldybës biudþeto";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
"2017-02-09";"Ðiauliø lopðelis-darþelis „Sigutë“ ";"2900,00000000";"Pagal paraiðkà Nr. 2-B, data 2017-02-02, suma 151 - 13900.00";"151";"Savivaldybës biudþeto";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
"2017-01-10";"Ðiauliø lopðelis-darþelis „Sigutë“ ";"2800,00000000";"Pagal paraiðkà Nr. 1-B, data 2017-01-02, suma 151 - 13500.00";"151";"Savivaldybës biudþeto";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
"2017-02-09";"Ðiauliø lopðelis-darþelis „Saulutë“ ";"6000,00000000";"Pagal paraiðkà Nr. SB-2, data 2017-02-01, suma 151 - 11000.00";"151";"Savivaldybës biudþeto";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
"2017-02-09";"Ðiauliø lopðelis-darþelis „Salduvë“ ";"3200,00000000";"Pagal paraiðkà Nr. B-3, data 2017-02-01, suma 151 - 11800.00";"151";"Savivaldybës biudþeto";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
"2017-01-10";"Ðiauliø lopðelis-darþelis „Salduvë“ ";"3100,00000000";"Pagal paraiðkà Nr. B-1, data 2017-01-02, suma 151 - 6200.00";"151";"Savivaldybës biudþeto";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
"2017-02-21";"Ðiauliø lopðelis-darþelis „Rugiagëlë“ ";"4900,00000000";"Pagal paraiðkà Nr. B-9, data 2017-02-21, suma 151 - 19000.00";"151";"Savivaldybës biudþeto";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
"2017-01-26";"Ðiauliø lopðelis-darþelis „Rugiagëlë“ ";"4300,00000000";"Pagal paraiðkà Nr. B-4, data 2017-01-23, suma 151 - 10700.00";"151";"Savivaldybës biudþeto";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
"2017-02-17";"Ðiauliø lopðelis-darþelis Voveraitë ";"2200,00000000";"Pagal paraiðkà Nr. 151_02_2, data 2017-02-15, suma 151 - 10500.00";"151";"Savivaldybës biudþeto";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
"2017-02-09";"Ðiauliø lopðelis-darþelis Voveraitë ";"2700,00000000";"Pagal paraiðkà Nr. Av_02, data 2017-02-03, suma 141 - 6800.00 , 151 - 4600.00";"151";"Savivaldybës biudþeto";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
"2017-01-26";"Ðiauliø lopðelis-darþelis Voveraitë ";"500,00000000";"Pagal paraiðkà Nr. SB_1, data 2017-01-16, suma 151 - 8800.00";"151";"Savivaldybës biudþeto";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
"2017-02-09";"Ðiauliø lopðelis-darþelis Trys nykðtukai";"3700,00000000";"Pagal paraiðkà Nr. B-2, data 2017-02-03, suma 151 - 13700.00";"151";"Savivaldybës biudþeto";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
"2017-02-13";"Ðiauliø lopðelis-darþelis Klevelis";"2800,00000000";"Pagal paraiðkà Nr. 8, data 2017-02-01, suma 151 - 11000.00";"151";"Savivaldybës biudþeto";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
"2017-01-26";"Ðiauliø lopðelis-darþelis Klevelis";"2800,00000000";"Pagal paraiðkà Nr. 4, data 2017-01-02, suma 151 - 11000.00";"151";"Savivaldybës biudþeto";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
"2017-02-09";"Ðiauliø lopðelis-darþelis Gluosnis";"3000,00000000";"Pagal paraiðkà Nr. Nr.4-AV, data 2017-02-02, suma 141 - 4300.00 , 151 - 4500.00";"151";"Savivaldybës biudþeto";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
"2017-02-21";"Ðiauliø lopðelis-darþelis Gintarëlis ";"3300,00000000";"Pagal paraiðkà Nr. B-9, data 2017-02-20, suma 151 - 16700.00";"151";"Savivaldybës biudþeto";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
"2017-01-13";"Ðiauliø lopðelis-darþelis Gintarëlis ";"3200,00000000";"Pagal paraiðkà Nr. B-4, data 2017-01-11, suma 151 - 16600.00";"151";"Savivaldybës biudþeto";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
"2017-02-09";"Ðiauliø lopðelis-darþelis Eþerëlis";"3100,00000000";"Pagal paraiðkà Nr. SB -5, data 2017-02-01, suma 151 - 15700.00";"151";"Savivaldybës biudþeto";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
"2017-01-19";"Ðiauliø lopðelis-darþelis Eþerëlis";"3000,00000000";"Pagal paraiðkà Nr. SB-1, data 2017-01-02, suma 151 - 14800.00";"151";"Savivaldybës biudþeto";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
"2017-02-13";"Ðiauliø lopðelis-darþelis „Þirniukas“ ";"3400,00000000";"Pagal paraiðkà Nr. 10-SB, data 2017-02-02, suma 151 - 16300.00";"151";"Savivaldybës biudþeto";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
"2017-01-26";"Ðiauliø lopðelis-darþelis „Þirniukas“ ";"3300,00000000";"Pagal paraiðkà Nr. 4-SB, data 2017-01-03, suma 151 - 16100.00";"151";"Savivaldybës biudþeto";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
"2017-02-09";"Ðiauliø lopðelis-darþelis „Berþelis“";"3300,00000000";"Pagal paraiðkà Nr. 7-B, data 2017-02-01, suma 151 - 11200.00";"151";"Savivaldybës biudþeto";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
"2017-01-10";"Ðiauliø lopðelis-darþelis „Berþelis“";"3300,00000000";"Pagal paraiðkà Nr. 1-B, data 2017-01-02, suma 151 - 10900.00";"151";"Savivaldybës biudþeto";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
"2017-02-09";"Ðiauliø lopðelis-darþelis „Bangelë“";"2000,00000000";"Pagal paraiðkà Nr. 2017 02-1 SB, data 2017-02-06, suma 151 - 7000.00";"151";"Savivaldybës biudþeto";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
"2017-01-10";"Ðiauliø lopðelis-darþelis „Bangelë“";"2000,00000000";"Pagal paraiðkà Nr. 2017 01-1 SB, data 2017-01-02, suma 151 - 5000.00";"151";"Savivaldybës biudþeto";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
"2017-02-09";"Ðiauliø lopðelis-darþelis „Àþuoliukas“";"2900,00000000";"Pagal paraiðkà Nr. B-02, data 2017-02-01, suma 151 - 12600.00";"151";"Savivaldybës biudþeto";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
"2017-02-09";"Ðiauliø lopðelis-darþelis „Auksinis raktelis“";"3000,00000000";"Pagal paraiðkà Nr. SB-3, data 2017-02-02, suma 151 - 5900.00";"151";"Savivaldybës biudþeto";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
"2017-02-09";"Ðiauliø logopedinis lopðelis-darþelis ";"6100,00000000";"Pagal paraiðkà Nr. B-3, data 2017-02-01, suma 151 - 15300.00";"151";"Savivaldybës biudþeto";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
"2017-01-10";"Ðiauliø logopedinis lopðelis-darþelis ";"6000,00000000";"Pagal paraiðkà Nr. B-1, data 2017-01-02, suma 151 - 11000.00";"151";"Savivaldybës biudþeto";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
"2017-02-14";"Ðiauliø lopðelis-darþelis „Pupø pëdas“ ";"3600,00000000";"Pagal paraiðkà Nr. B-12, data 2017-02-13, suma 151 - 12300.00";"151";"Savivaldybës biudþeto";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
"2017-01-26";"Ðiauliø lopðelis-darþelis „Pupø pëdas“ ";"3600,00000000";"Pagal paraiðkà Nr. B-2, data 2017-01-04, suma 151 - 11600.00";"151";"Savivaldybës biudþeto";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
"2017-02-09";"Ðiauliø lopðelis-darþelis „Pasaka“ ";"3600,00000000";"Pagal paraiðkà Nr. B-2, data 2017-02-06, suma 151 - 16600.00";"151";"Savivaldybës biudþeto";"08.03.01.01.01";"Ikimokyklinio ugdymo ástaigø finansavimas ";"09.01.01.01.";"Mokyklos, priskiriamos ikimokyklinio ugdymo mokyklos tipui";"2.1.2.1.1.1.";"Socialinio draudimo ámokos"
